,State,District,Year,Civilians,Security Forces,Terrorists/Insurgents/Extremists,Not Specified,Total Fatalities,Funds Released,Annual Allocation,Rural Literacy Rate,Geographical area,Very dense forest,Moderately dense forest,Open forest,Total Forest Cover,Actual Rainfall (mm),Ruggedness Minimum,Ruggedness Maximum,Ruggednness Range,Ruggedness Mean,Ruggednness Std. Dev,Ruggedness Sum,Pollution (μg/m3)
441,Chhattisgarh,Surguja,2013,0,0,0,0,0,0,34.46,0.476341366,15731,320,4833,1975,7128,989.88,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,39.93410332
442,Jharkhand,Bokaro,2007,6,0,0,0,6,0.1,15.92,0.535075082,1929,64,244,252,560,1471.33,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,45.94687995
443,Jharkhand,Bokaro,2008,0,0,0,0,0,14.33,15.92,0.535075082,1929,64,244,252,560,1548.28,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,53.92775165
444,Jharkhand,Bokaro,2009,2,13,0,0,15,9.52,15.92,0.535075082,1929,64,244,252,560,1154.34,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,50.43257422
445,Jharkhand,Bokaro,2010,2,1,0,0,3,15.92,15.92,0.535075082,1929,64,244,252,560,961.46,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,49.4645463
446,Jharkhand,Bokaro,2011,2,3,0,0,5,12.08,17.12,0.535075082,1929,64,244,252,560,1072.96,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,49.01623046
447,Jharkhand,Bokaro,2012,1,0,0,0,1,11.13,17.12,0.535075082,1929,62,238,262.5,562.5,988.88,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,48.26962613
448,Jharkhand,Bokaro,2013,1,0,0,0,1,0,21.01,0.535075082,1929,60,232,273,565,1200.43,1,662.336792,661.336792,42.35100487,67.41429676,122309.7021,53.31353575
449,Jharkhand,Chatra,2007,3,0,0,0,3,0.1,14.27,0.476152427,3732,251,863,668,1782,1539.05,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,42.61569575
450,Jharkhand,Chatra,2008,5,1,9,0,15,12.84,14.27,0.476152427,3732,251,863,666.75,1780.75,1455.66,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,51.29122616
451,Jharkhand,Chatra,2009,6,1,2,0,9,7.86,14.27,0.476152427,3732,251,863,665.5,1779.5,768.76,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,47.11315785
452,Jharkhand,Chatra,2010,2,0,4,0,6,14.27,14.27,0.476152427,3732,251,863,664.25,1778.25,739.06,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,45.50057692
453,Jharkhand,Chatra,2011,4,3,2,0,9,4.95,15.14,0.476152427,3732,251,863,663,1777,931.73,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,47.88295949
454,Jharkhand,Chatra,2012,1,0,6,0,7,7.38,15.14,0.476152427,3732,250.5,865.5,662.5,1778.5,1065.51,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,44.50320988
455,Jharkhand,Chatra,2013,0,0,12,0,12,0,18.57,0.476152427,3732,250,868,662,1780,1040.1,2.449489832,500.0140076,497.5645177,50.33504885,42.37635267,188957.7734,49.56396619
456,Jharkhand,Deoghar,2007,0,0,0,0,0,0.1,14.3,0.490302437,2479,0,84,85,169,1548.13,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,43.87612158
457,Jharkhand,Deoghar,2008,0,0,0,0,0,12.87,14.3,0.490302437,2479,0,84,85,169,1188.02,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,49.82480017
458,Jharkhand,Deoghar,2009,0,0,0,0,0,11.1,14.3,0.490302437,2479,0,84,85,169,933.13,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,50.42582893
459,Jharkhand,Deoghar,2010,0,0,0,0,0,14.3,14.3,0.490302437,2479,0,84,85,169,1059.99,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,51.44776037
460,Jharkhand,Deoghar,2011,0,0,0,0,0,12.29,15.17,0.490302437,2479,0,84,85,169,1067.77,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,48.54039428
461,Jharkhand,Deoghar,2012,0,0,0,0,0,15.17,15.17,0.490302437,2479,0,49,137,186,1180.67,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,48.77112754
462,Jharkhand,Deoghar,2013,0,0,0,0,0,13.35,18.61,0.490302437,2479,0,14,189,203,1254.31,4,779.8737183,775.8737183,30.89912121,46.90532472,76784.3162,53.81490142
463,Jharkhand,Dhanbad,2007,0,0,0,0,0,0.1,16.8,0.577581214,2996,0,50,155,205,1772.74,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,44.99839427
464,Jharkhand,Dhanbad,2008,1,0,0,0,1,15.12,16.8,0.577581214,2996,0,50,155,205,1172.84,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,51.80620691
465,Jharkhand,Dhanbad,2009,0,2,0,0,2,11.78,16.8,0.577581214,2996,0,50,155,205,1302.99,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,51.06820743
466,Jharkhand,Dhanbad,2010,0,0,0,0,0,16.8,16.8,0.577581214,2996,0,50,155,205,1027.06,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,50.0266441
467,Jharkhand,Dhanbad,2011,0,0,0,0,0,8.88,18.17,0.577581214,2996,0,50,155,205,1295.55,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,48.25132869
468,Jharkhand,Dhanbad,2012,0,1,0,0,1,6.97,18.17,0.577581214,2996,0,47,156.5,203.5,1152.14,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,49.11351463
469,Jharkhand,Dhanbad,2013,0,0,0,0,0,0,22.28,0.577581214,2996,0,44,158,202,1203.05,0,557.779541,557.779541,31.17084021,44.12971584,63993.73495,54.02265709
470,Jharkhand,Dumka,2007,1,0,0,0,1,0.2,28.95,0.506237814,6212,0,314,323,637,3513.3,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,87.73583699
471,Jharkhand,Dumka,2008,0,3,2,0,5,26.05,28.95,0.506237814,6212,0,314,323,637,3072.77,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,97.14686312
472,Jharkhand,Dumka,2009,1,2,1,0,4,17.67,28.95,0.506237814,6212,0,314,323,637,2417.21,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,100.2761679
473,Jharkhand,Dumka,2010,3,1,0,0,4,28.95,28.95,0.506237814,6212,0,314,323,637,2183.31,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,101.0841894
474,Jharkhand,Dumka,2011,1,0,0,0,1,20.64,30.77,0.506237814,6212,0,314,323,637,2288.26,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,94.04221764
475,Jharkhand,Dumka,2012,0,0,0,0,0,18.12,30.77,0.506237814,6212,0,296.5,353.5,650,2252.76,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,96.38910771
476,Jharkhand,Dumka,2013,0,6,0,0,6,13.29,37.74,0.506237814,6212,0,279,384,663,2863.32,0,760.4182434,760.4182434,71.65141482,67.27423707,223438.0192,104.5156495
477,Jharkhand,Garhwa,2007,1,0,9,0,10,0.1,15.09,0.48481463,4092,124,406,835,1365,1021.8,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,40.5324675
478,Jharkhand,Garhwa,2008,4,0,10,0,14,13.58,15.09,0.48481463,4092,124,406,835,1365,894.12,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,47.04397981
479,Jharkhand,Garhwa,2009,3,0,0,0,3,8.23,15.09,0.48481463,4092,124,406,835,1365,707.67,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,47.04411883
480,Jharkhand,Garhwa,2010,5,0,0,0,5,15.09,15.09,0.48481463,4092,124,406,835,1365,620.12,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,42.31066837
481,Jharkhand,Garhwa,2011,0,0,0,0,0,3.42,16.12,0.48481463,4092,124,406,835,1365,1141.73,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,43.23510436
482,Jharkhand,Garhwa,2012,0,13,0,0,13,4.9,16.12,0.48481463,4092,124,408.5,845,1377.5,1057.48,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,41.81851535
483,Jharkhand,Garhwa,2013,3,0,0,0,3,0,19.77,0.48481463,4092,124,411,855,1390,1008.26,0,727.3369141,727.3369141,66.69337289,69.77360318,272909.2819,46.92423005
484,Jharkhand,Giridih,2007,19,1,2,0,22,0.1,17.65,0.497670562,4963,97,419,338,854,1646.97,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,44.77493566
485,Jharkhand,Giridih,2008,5,4,3,0,12,15.89,17.65,0.497670562,4963,97.25,419.75,339.5,856.5,1144.6,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,53.47025781
486,Jharkhand,Giridih,2009,1,2,0,0,3,13.34,17.65,0.497670562,4963,97.5,420.5,341,859,780.38,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,50.62128061
487,Jharkhand,Giridih,2010,7,0,0,0,7,17.65,17.65,0.497670562,4963,97.75,421.25,342.5,861.5,941.33,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,50.85599515
488,Jharkhand,Giridih,2011,2,0,0,0,2,7.72,19.19,0.497670562,4963,98,422,344,864,951.96,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,49.94988935
489,Jharkhand,Giridih,2012,3,3,1,0,7,12.12,19.19,0.497670562,4963,87.5,380.5,406.5,874.5,1001.71,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,48.76119032
490,Jharkhand,Giridih,2013,1,1,0,0,2,0,23.54,0.497670562,4963,77,339,469,885,1126.99,1,801.2490234,800.2490234,47.16527945,59.32373471,235590.5709,53.80932276
491,Jharkhand,Godda,2007,0,0,0,0,0,0.1,13.89,0.447787744,2110,15,268,116,399,1599.3,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,48.13826464
492,Jharkhand,Godda,2008,0,0,0,0,0,12.5,13.89,0.447787744,2110,15,268,116,399,1487.93,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,51.40904751
493,Jharkhand,Godda,2009,0,0,0,0,0,7.59,13.89,0.447787744,2110,15,268,116,399,1100.71,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,54.55144586
494,Jharkhand,Godda,2010,0,2,0,0,2,13.89,13.89,0.447787744,2110,15,268,116,399,979.3,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,54.44416283
495,Jharkhand,Godda,2011,0,0,0,0,0,6.4,14.68,0.447787744,2110,15,268,116,399,1121.23,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,51.58866286
496,Jharkhand,Godda,2012,0,0,0,0,0,4.91,14.68,0.447787744,2110,14,268,121.5,403.5,1379.19,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,54.02756839
497,Jharkhand,Godda,2013,0,0,0,0,0,0,18.02,0.447787744,2110,13,268,127,408,1629.88,2.449489832,408.6844788,406.2349889,48.4493312,65.22761206,108817.1979,55.03689359
498,Jharkhand,Gumla,2007,2,0,0,0,2,0.2,32.95,0.545322471,9077,324,919,1414,2657,2831.44,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,74.45959523
499,Jharkhand,Gumla,2008,2,0,0,0,2,29.65,32.95,0.545322471,9077,324,919,1414,2657,2713.78,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,90.42241556
500,Jharkhand,Gumla,2009,4,15,2,0,21,24.66,32.95,0.545322471,9077,324,919,1414,2657,2278.5,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,84.0483503
501,Jharkhand,Gumla,2010,4,7,21,0,32,32.95,32.95,0.545322471,9077,324,919,1414,2657,1891.87,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,74.99385872
502,Jharkhand,Gumla,2011,10,1,3,0,14,18.44,35.56,0.545322471,9077,324,919,1414,2657,3413.75,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,81.26213496
503,Jharkhand,Gumla,2012,4,0,1,0,5,5.63,35.56,0.545322471,9077,323.5,917.5,1416.5,2657.5,2874.29,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,76.07089841
504,Jharkhand,Gumla,2013,13,1,2,0,16,14.21,43.61,0.545322471,9077,323,916,1419,2658,2998.91,6.403124332,1200.951477,1194.548353,182.3190999,158.5769369,856514.6322,82.34797912
505,Jharkhand,Hazaribagh,2007,1,0,2,0,3,0.1,18.45,0.560764602,5998,272,622,1159,2053,3101.59,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,87.50010271
506,Jharkhand,Hazaribagh,2008,0,3,15,0,18,16.6,18.45,0.560764602,5998,272,623,1160.25,2055.25,3302.32,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,102.9346692
507,Jharkhand,Hazaribagh,2009,2,0,9,0,11,7.99,18.45,0.560764602,5998,272,624,1161.5,2057.5,2110.85,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,95.48920329
508,Jharkhand,Hazaribagh,2010,1,0,0,0,1,18.45,18.45,0.560764602,5998,272,625,1162.75,2059.75,1751.18,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,93.90268867
509,Jharkhand,Hazaribagh,2011,0,0,6,0,6,6.49,20.16,0.560764602,5998,272,626,1164,2062,1844.47,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,95.89289233
510,Jharkhand,Hazaribagh,2012,0,0,3,0,3,22.59,31.37,0.560764602,5998,271.5,629,1174.5,2075,1893.07,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,91.34999538
511,Jharkhand,Hazaribagh,2013,2,0,2,0,4,0,38.48,0.560764602,5998,271,632,1185,2088,2553.97,3,1282.200317,1279.200317,102.6420431,108.337559,286138.3443,100.8923339
512,Jharkhand,Koderma,2007,0,0,0,0,0,0.1,12.84,0.515026617,1435,69,320,211,600,1443.64,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,45.26886151
513,Jharkhand,Koderma,2008,0,0,0,0,0,11.56,12.84,0.515026617,1435,68.75,320.25,210,599,1391.89,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,54.7495119
514,Jharkhand,Koderma,2009,0,0,0,0,0,9.8,12.84,0.515026617,1435,68.5,320.5,209,598,837.14,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,51.1883053
515,Jharkhand,Koderma,2010,0,0,0,0,0,12.84,12.84,0.515026617,1435,68.25,320.75,208,597,784.22,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,50.19297749
516,Jharkhand,Koderma,2011,0,0,0,0,0,1.57,13.42,0.515026617,1435,68,321,207,596,915.52,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,51.15465941
517,Jharkhand,Koderma,2012,0,0,0,0,0,3.27,13.42,0.515026617,1435,68,321,208,597,902.4,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,48.46396032
518,Jharkhand,Koderma,2013,0,0,0,0,0,0,16.46,0.515026617,1435,68,321,209,598,1032.74,0,879.6470947,879.6470947,66.40854482,78.52876979,116347.7705,54.51619242
519,Jharkhand,Lohardaga,2007,0,0,0,0,0,0.1,11.83,0.537624357,1491,174,219,110,503,1367.53,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,38.6300742
520,Jharkhand,Lohardaga,2008,1,0,0,0,1,10.65,11.83,0.537624357,1491,174,219,110,503,1106.46,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,45.09286585
521,Jharkhand,Lohardaga,2009,1,2,5,0,8,9.03,11.83,0.537624357,1491,174,219,110,503,1041.6,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,42.69827134
522,Jharkhand,Lohardaga,2010,0,0,0,0,0,11.83,11.83,0.537624357,1491,174,219,110,503,881.03,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,39.39756975
523,Jharkhand,Lohardaga,2011,0,11,0,0,11,5.19,12.2,0.537624357,1491,174,219,110,503,1638.48,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,41.99562976
524,Jharkhand,Lohardaga,2012,0,0,0,0,0,3.87,12.2,0.537624357,1491,173.5,218,109.5,501,1360.97,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,39.28969706
525,Jharkhand,Lohardaga,2013,0,0,0,0,0,0,14.98,0.537624357,1491,173,217,109,499,1422.97,6.164413929,737.2028198,731.0384059,121.0348555,135.5728758,181431.2484,42.29169573
526,Jharkhand,Pakur,2007,0,0,0,0,0,0.1,12.81,0.378856059,1571,3,172,108,283,1610.54,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,45.77470531
527,Jharkhand,Pakur,2008,0,0,0,0,0,11.53,12.81,0.378856059,1571,3,172,108,283,1461.91,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,49.81175287
528,Jharkhand,Pakur,2009,2,0,0,0,2,8.94,12.81,0.378856059,1571,3,172,108,283,1339.38,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,53.00569369
529,Jharkhand,Pakur,2010,0,0,1,0,1,12.81,12.81,0.378856059,1571,3,172,108,283,1025.97,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,52.93900924
530,Jharkhand,Pakur,2011,1,0,0,0,1,8.07,13.37,0.378856059,1571,3,172,108,283,1021.38,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,48.7157965
531,Jharkhand,Pakur,2012,1,0,0,0,1,7.45,13.37,0.378856059,1571,3,173,109.5,285.5,953.41,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,51.33262242
532,Jharkhand,Pakur,2013,0,0,0,0,0,0,16.4,0.378856059,1571,3,174,111,288,1670.31,1.732050776,442.1040649,440.3720142,53.78241541,61.83402663,97507.51915,52.80580666
533,Jharkhand,Palamu,2007,11,0,22,0,33,0.2,31.63,0.487323887,8657,529,1809,1189,3527,2283.53,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,81.4268087
534,Jharkhand,Palamu,2008,3,1,7,0,11,28.46,31.63,0.487323887,8657,529,1809,1189,3527,2128.93,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,93.99106646
535,Jharkhand,Palamu,2009,17,22,5,0,44,17.49,31.63,0.487323887,8657,529,1809,1189,3527,1402.1,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,91.08838703
536,Jharkhand,Palamu,2010,6,7,8,0,21,31.63,31.63,0.487323887,8657,529,1809,1189,3527,1595.38,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,84.28649815
537,Jharkhand,Palamu,2011,27,10,19,0,56,19.89,33.97,0.487323887,8657,529,1809,1189,3527,2110.27,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,88.93673225
538,Jharkhand,Palamu,2012,4,4,10,0,18,6.01,33.97,0.487323887,8657,530,1817.5,1209,3556.5,2286.35,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,84.17193436
539,Jharkhand,Palamu,2013,5,10,18,0,33,0,41.65,0.487323887,8657,531,1826,1229,3586,2484.75,7.416198254,1472.463806,1465.047608,158.4218772,166.5139506,683592.9671,93.01606113
540,Jharkhand,Ranchi,2007,10,0,4,0,14,0.1,21.42,0.546228819,7698,141,684,1079,1904,2748.6,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,83.48931704
541,Jharkhand,Ranchi,2008,14,13,3,0,30,19.27,21.42,0.546228819,7698,141,684,1079,1904,2896.7,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,100.9382866
542,Jharkhand,Ranchi,2009,12,8,19,0,39,15.19,21.42,0.546228819,7698,141,684,1079,1904,2505.91,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,90.94565811
543,Jharkhand,Ranchi,2010,10,0,4,0,14,21.42,21.42,0.546228819,7698,141,684,1079,1904,1589.57,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,84.99420968
544,Jharkhand,Ranchi,2011,18,0,10,0,28,15.11,23.73,0.546228819,7698,141,684,1079,1904,3052.35,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,89.48813105
545,Jharkhand,Ranchi,2012,18,3,2,0,23,11.55,32.37,0.546228819,7698,140,698,1156,1994,2346.25,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,84.41456036
546,Jharkhand,Ranchi,2013,5,1,11,0,17,0,39.7,0.546228819,7698,139,712,1233,2084,2619.07,0,1166.344849,1166.344849,92.93669203,106.2968452,353070.9991,91.18398668
547,Jharkhand,Sahibganj,2007,0,0,0,0,0,0.1,13.56,0.388191151,1834,21,336,193,550,1680.97,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,49.29467296
548,Jharkhand,Sahibganj,2008,0,0,0,0,0,12.2,13.56,0.388191151,1834,21,336,193,550,1684.94,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,52.3949366
549,Jharkhand,Sahibganj,2009,0,0,0,0,0,10.13,13.56,0.388191151,1834,21,336,193,550,1332.7,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,57.30311452
550,Jharkhand,Sahibganj,2010,0,0,0,0,0,13.56,13.56,0.388191151,1834,21,336,193,550,1144.46,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,56.57783329
551,Jharkhand,Sahibganj,2011,0,0,0,0,0,12.79,14.28,0.388191151,1834,21,336,193,550,1191.58,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,53.07317509
552,Jharkhand,Sahibganj,2012,0,0,0,0,0,7.9,14.28,0.388191151,1834,20,301.5,250,571.5,1040.16,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,57.37022644
553,Jharkhand,Sahibganj,2013,0,0,0,0,0,0,17.51,0.388191151,1834,19,267,307,593,1441.09,0,446.1423645,446.1423645,90.53691822,88.9435169,188497.8637,55.76291762
554,Jharkhand,West_Singhbhum,2007,2,0,0,0,2,0.2,32.95,0.491410418,9907,453,1558,1824,3835,3483.38,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,82.70915944
555,Jharkhand,West_Singhbhum,2008,2,0,0,0,2,29.65,32.95,0.491410418,9907,453,1558.25,1825.25,3836.5,2964.13,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,94.27184763
556,Jharkhand,West_Singhbhum,2009,4,15,2,0,21,24.66,32.95,0.491410418,9907,453,1558.5,1826.5,3838,2760.89,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,90.8466609
557,Jharkhand,West_Singhbhum,2010,4,7,21,0,32,32.95,32.95,0.491410418,9907,453,1558.75,1827.75,3839.5,1323.18,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,84.98516891
558,Jharkhand,West_Singhbhum,2011,10,1,3,0,14,18.44,35.56,0.491410418,9907,453,1559,1829,3841,3773.87,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,87.0846172
559,Jharkhand,West_Singhbhum,2012,4,0,1,0,5,5.63,35.56,0.491410418,9907,468.5,1559.5,1849.5,3877.5,2821.76,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,83.17466765
560,Jharkhand,West_Singhbhum,2013,13,1,2,0,16,14.21,43.61,0.491410418,9907,484,1560,1870,3914,3251.14,0,1437.255432,1437.255432,130.803456,150.7080301,687139.8543,90.27723004
561,Orissa,Balangir,2007,0,0,0,0,0,0,0,0.537784786,6575,72,222,640,934,1364.48,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,34.25970374
562,Orissa,Balangir,2008,0,0,0,0,0,0,0,0.537784786,6575,72,221.75,641,934.75,1647.72,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,39.36834391
563,Orissa,Balangir,2009,0,0,0,0,0,0,0,0.537784786,6575,72,221.5,642,935.5,1615.58,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,37.65222793
564,Orissa,Balangir,2010,0,0,0,0,0,0,0,0.537784786,6575,72,221.25,643,936.25,1122.64,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,34.72493795
565,Orissa,Balangir,2011,2,0,1,0,3,0,0,0.537784786,6575,72,221,644,937,1288.7,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,34.74315666
566,Orissa,Balangir,2012,4,0,0,0,4,17.16,19.07,0.537784786,6575,70.5,221.5,659.5,951.5,1548.23,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,34.2178867
567,Orissa,Balangir,2013,0,0,2,0,2,10,23.38,0.537784786,6575,69,222,675,966,1467.99,3.31662488,1024.688232,1021.371608,60.613328,91.38463121,397320.365,37.51781889
568,Orissa,Bargarh,2007,0,0,0,0,0,11.22,16.41,0.652950655,5837,176,373,348,897,1630.8,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,36.65235627
569,Orissa,Bargarh,2008,0,0,0,0,0,13.48,16.41,0.652950655,5837,176,372.75,348,896.75,1926.86,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,40.85840416
570,Orissa,Bargarh,2009,0,0,0,0,0,9.45,16.41,0.652950655,5837,176,372.5,348,896.5,1423.46,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,40.62683003
571,Orissa,Bargarh,2010,0,0,2,0,2,23.37,16.41,0.652950655,5837,176,372.25,348,896.25,1094.11,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,37.22877178
572,Orissa,Bargarh,2011,1,0,0,0,1,16.41,16.41,0.652950655,5837,176,372,348,896,1594.22,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,37.81072747
573,Orissa,Bargarh,2012,1,1,0,0,2,6.13,16.41,0.652950655,5837,176,371.5,372,919.5,1952.03,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,36.84074686
574,Orissa,Bargarh,2013,0,0,1,0,1,13.34,20.14,0.652950655,5837,176,371,396,943,1227.89,0,864.059021,864.059021,71.63336892,100.9002982,420487.8755,40.5813178
575,Orissa,Boudh,2007,0,0,0,0,0,12.61,12.94,0.607779663,3098,263,544,448,1255,1459.51,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,31.64177743
576,Orissa,Boudh,2008,0,0,0,0,0,1.43,12.94,0.607779663,3098,263,544,448,1255,1601.09,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,34.96147448
577,Orissa,Boudh,2009,0,0,0,0,0,11.58,12.94,0.607779663,3098,263,544,448,1255,1448.8,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,33.7341594
578,Orissa,Boudh,2010,0,0,0,0,0,19.79,12.94,0.607779663,3098,263,544,448,1255,1109,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,31.96449395
579,Orissa,Boudh,2011,0,0,0,0,0,13.54,13.54,0.607779663,3098,263,544,448,1255,1546.26,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,31.96043985
580,Orissa,Boudh,2012,0,0,0,0,0,6.43,13.54,0.607779663,3098,263.5,546,449.5,1259,1553.92,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,31.32871474
